,time,process_effort_s,process_skill_use_s,process_workload_burnt,comms_total_words,comms_equity,triage_count,team_score,elapsed_ms,team_score_agg,critic_victim,noncritic_victim,BLUE_anger,BLUE_marking_skill,BLUE_mission_knowledge,BLUE_role,BLUE_anxiety,BLUE_gaming_experience,BLUE_sbsod,BLUE_rmie,BLUE_walking_skill,BLUE_transporting_skill,RED_anger,RED_marking_skill,RED_mission_knowledge,RED_role,RED_anxiety,RED_gaming_experience,RED_sbsod,RED_rmie,RED_walking_skill,RED_transporting_skill,GREEN_anger,GREEN_marking_skill,GREEN_mission_knowledge,GREEN_role,GREEN_anxiety,GREEN_gaming_experience,GREEN_sbsod,GREEN_rmie,GREEN_walking_skill,GREEN_transporting_skill,team_marking_skill_sd,team_rmie_mean,team_transporting_skill_sd,team_anger_sd,team_gaming_experience_sd,team_walking_skill_mean,team_transporting_skill_mean,team_mission_knowledge_mean,team_rmie_sd,team_anger_mean,team_sbsod_mean,team_sbsod_sd,team_gaming_experience_mean,team_mission_knowledge_sd,team_anxiety_mean,team_anxiety_sd,team_walking_skill_sd,team_marking_skill_mean,Blue,Green,Red,team,trial,time.1,filename,study,condition-id,condition-agent-name,map-order
0,00:00:00,30.15,30.15,0.0004726,134.5,64.39999999999999,0.0,0,50268,0,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:00:00.000000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
1,00:01:00,30.08333333333333,30.08333333333333,0.000324,299.6666666666667,81.76666666666667,0.0,0,110441,0,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:01:00.306000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
2,00:02:00,28.866666666666664,20.65,0.016088333333333333,475.16666666666674,106.3,0.3333333333333333,0,170687,0,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:02:00.441000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
3,00:03:00,26.316666666666666,16.735000000000007,0.006222333333333334,635.8333333333334,130.33333333333334,0.0,10,230906,10,0.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:03:00.737000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
4,00:04:00,21.8,14.966666666666667,0.007629166666666666,806.5,152.0,0.3333333333333333,10,291276,20,0.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:04:01.003000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
5,00:05:00,23.000000000000004,13.016666666666666,0.006237166666666666,869.5,156.16666666666666,0.3333333333333333,20,351532,40,0.0,20.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:05:01.323000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
6,00:06:00,23.450000000000006,17.346666666666668,0.008536666666666666,945.8333333333335,160.0,0.3333333333333333,60,411754,100,1.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:06:01.622000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
7,00:07:00,21.9,7.218166666666666,0.003370333333333333,1021.5,172.66666666666663,0.16666666666666666,0,471918,100,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:07:01.754000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
8,00:08:00,25.98333333333333,17.266666666666666,0.0063755,1111.0,191.16666666666663,0.3333333333333333,110,532079,210,2.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:08:01.935000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
9,00:09:00,25.55,18.95,0.009438666666666666,1176.0,208.5,0.3333333333333333,20,592283,230,0.0,20.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:09:02.087000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
10,00:10:00,20.3,6.8950000000000005,0.0049088333333333345,1275.0,226.33333333333331,0.3333333333333333,0,652439,230,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:10:02.328000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
11,00:11:00,25.5,16.933333333333334,0.009264833333333332,1359.0,247.33333333333331,0.3333333333333333,60,712733,290,1.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:11:02.471000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
12,00:12:00,21.066666666666666,6.307666666666666,0.0012318333333333337,1430.166666666667,261.0,0.0,20,772963,310,0.0,20.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:12:02.767000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
13,00:13:00,18.966666666666665,10.51,0.0069035,1557.166666666667,287.5,0.5,50,833138,360,1.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:13:02.971000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
14,00:14:00,27.21666666666667,17.023333333333333,0.008610166666666667,1618.833333333333,299.0,0.16666666666666666,60,893300,420,1.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:14:03.205000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
15,00:15:00,19.133333333333333,10.245,0.002745,1689.666666666667,311.6666666666667,0.16666666666666666,0,953506,420,0.0,0.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:15:03.318000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
16,00:16:00,25.63333333333333,9.784999999999998,0.0036436666666666666,1776.333333333333,330.1666666666667,0.16666666666666666,110,1013703,530,2.0,10.0,1.0,2.39,130.0,Engineering_Specialist,1.0,4.0,5.33,0.8059999999999999,0.267,3.9,1.0,2.62,130.0,Medical_Specialist,1.0,4.5,5.07,0.861,0.217,3.1,1.0,4.32,130.0,Transport_Specialist,1.25,4.5,6.2,0.861,0.335,3.51,0.86,0.843,0.324,0.0,0.23600000000000002,0.273,3.5,130.0,0.0262,1.0,5.53,0.484,4.33,0.0,1.08,0.11800000000000001,0.0486,3.11,E001125,E001088,E001120,TM000291,T000781,0 days 00:16:03.522000000,HSRData_TrialMessages_Trial-T000781_Team-TM000291_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
0,00:00:00,30.116666666666664,30.1,0.000445,39.66666666666666,13.692333333333332,0.0,0,50167,0,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:00:00.000000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
1,00:01:00,29.516666666666666,29.316666666666666,0.00040666666666666667,165.66666666666666,18.433333333333334,0.0,0,110538,0,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:01:00.256000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
2,00:02:00,28.96666666666667,24.98333333333333,0.015121666666666669,235.66666666666663,19.450000000000006,0.16666666666666666,0,170877,0,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:02:00.605000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
3,00:03:00,23.35,18.66,0.008213333333333333,267.0,21.600000000000005,0.16666666666666666,0,231246,0,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:03:00.909000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
4,00:04:00,22.96666666666667,14.295000000000002,0.005892833333333332,327.1666666666667,49.76666666666667,0.16666666666666666,110,291452,110,2.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:04:01.311000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
5,00:05:00,24.766666666666666,10.876666666666665,0.006355,386.5,72.66666666666666,0.0,0,351726,110,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:05:01.469000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
6,00:06:00,26.5,19.02833333333333,0.013156666666666664,450.0,93.23333333333332,0.5,20,412009,130,0.0,20.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:06:01.813000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
7,00:07:00,28.883333333333336,28.066666666666666,0.013046666666666666,505.5,116.16666666666669,0.3333333333333333,10,472159,140,0.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:07:02.049000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
8,00:08:00,26.516666666666666,20.85,0.0056928333333333345,598.0,137.16666666666666,0.16666666666666666,60,532379,200,1.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:08:02.200000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
9,00:09:00,27.43333333333333,14.833333333333336,0.005417333333333335,670.6666666666666,151.5,0.16666666666666666,10,592674,210,0.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:09:02.434000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
10,00:10:00,25.91666666666667,21.08333333333333,0.005239333333333333,756.8333333333335,162.5,0.3333333333333333,0,652839,210,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:10:02.675000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
11,00:11:00,24.116666666666664,9.000666666666667,0.0031201666666666674,842.1666666666665,190.0,0.0,10,713058,220,0.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:11:02.855000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
12,00:12:00,23.83333333333333,13.675,0.007268000000000001,937.8333333333335,238.66666666666663,0.3333333333333333,60,773272,280,1.0,10.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:12:03.076000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
13,00:13:00,24.1,13.901666666666666,0.006121666666666668,1005.5,254.5,0.3333333333333333,30,833613,310,0.0,30.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:13:03.315000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
14,00:14:00,26.16666666666667,15.685,0.003009666666666667,1098.8333333333333,261.6666666666667,0.3333333333333333,0,893868,310,0.0,0.0,1.5,4.41,140.0,Engineering_Specialist,2.25,3.0,4.8,0.639,0.35600000000000004,5.52,1.0,2.96,130.0,Medical_Specialist,1.75,4.5,5.13,0.778,0.19899999999999998,4.09,1.0,2.44,140.0,Transport_Specialist,1.5,5.0,6.13,0.833,0.201,3.7,0.836,0.75,0.7829999999999999,0.23600000000000002,0.85,0.252,4.43,137.0,0.0818,1.17,5.36,0.5670000000000001,4.17,4.71,1.83,0.312,0.0735,3.27,E001095,E001094,E001026,TM000281,T000761,0 days 00:14:03.622000000,HSRData_TrialMessages_Trial-T000761_Team-TM000281_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata,asist3,3,CMURI,C-D
